page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
721378,Alice Evans (Earth-616),\/Alice_Evans_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Nov-60,1960
755034,Alice Graham (Earth-616),\/Alice_Graham_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,1,Jul-48,1948
177572,Alice Hayes (Earth-616),\/Alice_Hayes_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,32,Jul-03,2003
495141,Alice Hu (Earth-616),\/Alice_Hu_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,5,Aug-11,2011
72665,Alice Larkin (Earth-616),\/Alice_Larkin_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,1,Aug-87,1987
16844,Alice Nugent (Earth-616),\/Alice_Nugent_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10,May-85,1985
704052,Alice Springs (Earth-616),\/Alice_Springs_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,Feb-95,1995
677754,Alice Taylor (Earth-616),\/Alice_Taylor_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1,,2013
423069,Alice Terrel (Earth-616),\/Alice_Terrel_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Deceased Characters,1,Feb-11,2011
586800,Alice Tremaine (Earth-616),\/Alice_Tremaine_(Earth-616),No Dual Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,7,Dec-02,2002
349432,Alicia Downing (Earth-616),\/Alicia_Downing_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Oct-05,2005
4704,Alicia Masters (Earth-616),\/Alicia_Masters_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,293,Nov-62,1962
183016,Alicia Masters (Heroes Reborn) (Earth-616),\/Alicia_Masters_(Heroes_Reborn)_(Earth-616),,Good Characters,,Red Hair,Female Characters,,Living Characters,5,Jan-97,1997
197102,Alisa Tager (Earth-616),\/Alisa_Tager_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,36,Jan-09,2009
693420,Alisande Morales (Earth-616),\/Alisande_Morales_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,19,May-08,2008
85078,Alisher Sham (Earth-616),\/Alisher_Sham_(Earth-616),Secret Identity,Bad Characters,Grey Eyes,,Male Characters,,Living Characters,6,Apr-93,1993
1404,Alison Blaire (Earth-616),\/Alison_Blaire_(Earth-616),Public Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,353,Feb-80,1980
14062,Alison Double (Earth-616),\/Alison_Double_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,23,Mar-83,1983
15371,Alison Kane (Earth-616),\/Alison_Kane_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4,Jun-93,1993
27333,Alison Mongrain (Earth-616),\/Alison_Mongrain_(Earth-616),,,Blue Eyes,Red Hair,Female Characters,,Living Characters,16,Nov-96,1996
282243,Alistair (Earth-616),\/Alistair_(Earth-616),,Neutral Characters,,,,,Living Characters,1,Jul-07,2007
18378,Alistair Koch (Earth-616),\/Alistair_Koch_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Jul-88,1988
4092,Alistaire Armstrong (Earth-616),\/Alistaire_Armstrong_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Oct-97,1997
1771,Alistaire Smythe (Earth-616),\/Alistaire_Smythe_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,33,,2008
16955,Alistaire Stuart (Earth-616),\/Alistaire_Stuart_(Earth-616),No Dual Identity,,Variable Eyes,Variable Hair,Male Characters,,Living Characters,72,Mar-89,1989
263951,Alistro (Earth-616),\/Alistro_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-97,1997
447452,Alix Buchanan (Earth-616),\/Alix_Buchanan_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,Oct-06,2006
79508,Alizon Baunacha (Earth-616),\/Alizon_Baunacha_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,5,Dec-92,1992
552547,Alkali Ike (Earth-616),\/Alkali_Ike_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,7,Mar-49,1949
15660,Alkhema (Earth-616),\/Alkhema_(Earth-616),No Dual Identity,Bad Characters,Variable Eyes,No Hair,Female Characters,,Living Characters,16,Jan-93,1993
674155,All-Blud (Earth-616),\/All-Blud_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Male Characters,,Deceased Characters,1,Dec-12,2012
18526,All-Devourer (Earth-616),\/All-Devourer_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-80,1980
520686,All-Mother (Sisterhood of the Wasp) (Earth-616),\/All-Mother_(Sisterhood_of_the_Wasp)_(Earth-616),No Dual Identity,,,No Hair,Female Characters,,Deceased Characters,1,Nov-11,2011
237927,Allan Lewis (Earth-616),\/Allan_Lewis_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4,Feb-40,1940
4684,Allan Rennie (Earth-616),\/Allan_Rennie_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,4,Feb-96,1996
1054,Allatou (Earth-616),\/Allatou_(Earth-616),,Bad Characters,Red Eyes,Green Hair,Female Characters,,Living Characters,7,Oct-74,1974
171617,Allegra (Earth-616),\/Allegra_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,2,Mar-94,1994
726262,Allegra Bazin (Earth-616),\/Allegra_Bazin_(Earth-616),,,,,,,Living Characters,16,Aug-91,1991
488565,Allen Crater (Earth-616),\/Allen_Crater_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,Jul-08,2008
1331,Allen Marc Yuric (Earth-616),\/Allen_Marc_Yuric_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,9,Oct-91,1991
709114,Allen Rosnim (Earth-616),\/Allen_Rosnim_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-45,1945
37344,Allie Magruder (Earth-616),\/Allie_Magruder_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,4,Nov-00,2000
558069,Allison Kemp (Earth-616),\/Allison_Kemp_(Earth-616),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,5,Feb-12,2012
450127,Allison Lange (Earth-616),\/Allison_Lange_(Earth-616),No Dual Identity,,,Blond Hair,Female Characters,,Living Characters,2,May-01,2001
181434,Allison McCourt (Earth-616),\/Allison_McCourt_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,3,Feb-85,1985
490638,Allo (Earth-616),\/Allo_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,3,Apr-93,1993
341235,Alma Chalmers (Earth-616),\/Alma_Chalmers_(Earth-616),,Bad Characters,,Grey Hair,Female Characters,,Living Characters,4,Jul-84,1984
2181,Aloba Dastoor (Earth-616),\/Aloba_Dastoor_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,Feb-94,1994
754512,Alonzo Gonzales (Earth-616),\/Alonzo_Gonzales_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-45,1945
18803,Aloysius Jamesly (Earth-616),\/Aloysius_Jamesly_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,5,May-88,1988
13136,Aloysius Kare (Earth-616),\/Aloysius_Kare_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,72,Nov-50,1950
350434,Aloysius Thorndrake (Earth-616),\/Aloysius_Thorndrake_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,7,Sep-10,2010
18305,Aloysius Vault (Earth-616),\/Aloysius_Vault_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,Dec-73,1973
514852,Alpha (Ape) (Earth-616),\/Alpha_(Ape)_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,1,Jul-69,1969
166236,Alpha (Mad Thinker Robot) (Earth-616),\/Alpha_(Mad_Thinker_Robot)_(Earth-616),No Dual Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,May-83,1983
1056,Alpha (Mutant) (Earth-616),\/Alpha_(Mutant)_(Earth-616),Secret Identity,Neutral Characters,Yellow Eyes,Bald,Male Characters,,Living Characters,11,Sep-74,1974
532095,Alpha Achromic (Earth-616),\/Alpha_Achromic_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Aug-12,2012
21722,Alpha Ray (Earth-616),\/Alpha_Ray_(Earth-616),,,White Eyes,Grey Hair,Male Characters,,Living Characters,1,Mar-05,2005
735247,Alphan (Earth-616),\/Alphan_(Earth-616),Secret Identity,Neutral Characters,,,,,Living Characters,1,Jul-91,1991
501875,Alphonse (Mutant) (Earth-616),\/Alphonse_(Mutant)_(Earth-616),No Dual Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,4,Nov-04,2004
481054,Alphonse Frankenstein (Earth-616),\/Alphonse_Frankenstein_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,5,Jan-73,1973
245713,Alphonse LaGuardia (Earth-616),\/Alphonse_LaGuardia_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,2,,2013
18234,Alphonso Mackenzie (Earth-616),\/Alphonso_Mackenzie_(Earth-616),,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,7,Aug-88,1988
1731,Alphonsus Lefszycic (Earth-616),\/Alphonsus_Lefszycic_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,11,May-87,1987
486011,Alt (Earth-616),\/Alt_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,2,Apr-43,1943
468582,Alter Ego (Earth-616),\/Alter_Ego_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,4,Mar-11,2011
18505,Althea (Earth-616),\/Althea_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1,Dec-79,1979
485623,Althea Green (Earth-616),\/Althea_Green_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Brown Hair,Female Characters,,Living Characters,5,Nov-07,2007
121792,Altjira (Earth-616),\/Altjira_(Earth-616),No Dual Identity,Good Characters,White Eyes,Brown Hair,Male Characters,,Living Characters,1,Apr-89,1989
18184,Alton Vibereaux (Earth-616),\/Alton_Vibereaux_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,18,Sep-84,1984
462730,Alturi (Earth-616),\/Alturi_(Earth-616),No Dual Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,2,Aug-11,2011
430879,Alva (Earth-616),\/Alva_(Earth-616),,,,,Female Characters,,Living Characters,1,Oct-83,1983
445722,Alveroz Monez (Earth-616),\/Alveroz_Monez_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1,Feb-40,1940
503340,Alvin Barnes (Earth-616),\/Alvin_Barnes_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,1,May-88,1988
13014,Alvin Denton (Earth-616),\/Alvin_Denton_(Earth-616),No Dual Identity,,,Brown Hair,Male Characters,,Deceased Characters,4,Nov-74,1974
18209,Alvin Healey (Earth-616),\/Alvin_Healey_(Earth-616),Public Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Living Characters,5,May-86,1986
516561,Alvin Martinike (Earth-616),\/Alvin_Martinike_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Mar-46,1946
93573,Alyce Grimm (Earth-616),\/Alyce_Grimm_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,Jul-83,1983
59308,Alynn Chambers (Earth-616),\/Alynn_Chambers_(Earth-616),,,,,Female Characters,,Living Characters,1,Aug-83,1983
7129,Alysande Stuart (Earth-616),\/Alysande_Stuart_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,22,Mar-89,1989
342566,Alyssa (Earth-616),\/Alyssa_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,8,Aug-10,2010
19623,Alyssa Moy (Earth-616),\/Alyssa_Moy_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,33,May-98,1998
514224,Am (Earth-616),\/Am_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Jan-46,1946
1058,Amaa (Earth-616),\/Amaa_(Earth-616),,,,,Female Characters,,Living Characters,1,Jan-83,1983
76268,Amadeus Cho (Earth-616),\/Amadeus_Cho_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,103,Jan-06,2006
256190,Amahl Farouk (Earth-616),\/Amahl_Farouk_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,19,Jan-79,1979
505748,Amalga-Beast (Earth-616),\/Amalga-Beast_(Earth-616),,Bad Characters,,,,,Living Characters,1,May-67,1967
3825,Amalgam (Earth-616),\/Amalgam_(Earth-616),Secret Identity,,Red Eyes,Black Hair,Female Characters,,Living Characters,1,May-92,1992
125223,Amanda Batavides (Earth-616),\/Amanda_Batavides_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,20,Mar-86,1986
39595,Amanda Chaney (Earth-616),\/Amanda_Chaney_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,13,Oct-94,1994
39598,Amanda Fairmont (Earth-616),\/Amanda_Fairmont_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,14,Jul-98,1998
280288,Amanda Fallows (Earth-616),\/Amanda_Fallows_(Earth-616),,,Blue Eyes,Black Hair,Female Characters,,Living Characters,1,Aug-89,1989
1200,Amanda Mueller (Earth-616),\/Amanda_Mueller_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Female Characters,,Deceased Characters,9,Feb-00,2000
579619,Amanda Reilly (Earth-616),\/Amanda_Reilly_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,7,Sep-09,2009
57047,Amanda Saint (Earth-616),\/Amanda_Saint_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,6,Oct-73,1973
103681,Amanda Smith (Earth-616),\/Amanda_Smith_(Earth-616),,,,,Female Characters,,Living Characters,2,Jul-97,1997
492424,Amanda von Doom (Earth-616),\/Amanda_von_Doom_(Earth-616),,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,9,Dec-11,2011
10174,Amara Aquilla (Earth-616),\/Amara_Aquilla_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,217,Oct-83,1983
24629,Amaterasu (Earth-616),\/Amaterasu_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,2,Oct-90,1990
128671,Amatsu-Mikaboshi (Earth-616),\/Amatsu-Mikaboshi_(Earth-616),Secret Identity,Bad Characters,Gold Eyes,Black Hair,Male Characters,,Living Characters,26,Feb-06,2006
521921,Amazo (Earth-616),\/Amazo_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Nov-46,1946
68939,Amazon (S.H.E.) (Earth-616),\/Amazon_(S.H.E.)_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,3,Dec-00,2000
309460,Ambassador (Earth-616),\/Ambassador_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4,Nov-93,1993
16217,Amber (Mutant) (Earth-616),\/Amber_(Mutant)_(Earth-616),No Dual Identity,Neutral Characters,Red Eyes,No Hair,Female Characters,,Living Characters,4,Oct-02,2002
116225,Amber D\u2019Alexis (Earth-616),\/Amber_D%E2%80%99Alexis_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,Aug-89,1989
445582,Amber Douglas (Earth-616),\/Amber_Douglas_(Earth-616),,,,,Female Characters,,Living Characters,5,Mar-76,1976
116829,Amberson Osborn (Earth-616),\/Amberson_Osborn_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,8,Jun-94,1994
469318,Ambrose Meek (Earth-616),\/Ambrose_Meek_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,2,Mar-42,1942
1060,Ambur Amaquelin (Earth-616),\/Ambur_Amaquelin_(Earth-616),No Dual Identity,,Blue Eyes,Red Hair,Female Characters,,Living Characters,1,Jan-11,2011
268928,Ame-No-Mi-Kumari (Earth-616),\/Ame-No-Mi-Kumari_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,2,Jul-06,2006
48274,Ame-no-minaka-nushi-no-kami (Earth-616),\/Ame-no-minaka-nushi-no-kami_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,Jul-06,2006
11145,Ameiko Sabuki (Earth-616),\/Ameiko_Sabuki_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,9,Jul-00,2000
5946,Amelia Barnhardt (Earth-616),\/Amelia_Barnhardt_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,23,Nov-92,1992
29145,Amelia Greer (Earth-616),\/Amelia_Greer_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,May-90,1990
18684,Amelia Voelker (Earth-616),\/Amelia_Voelker_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,Feb-94,1994
7661,Amelia Voght (Earth-616),\/Amelia_Voght_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,50,May-93,1993
2215,Amelia Weatherly (Earth-616),\/Amelia_Weatherly_(Earth-616),Secret Identity,Good Characters,Green Eyes,Strawberry Blond Hair,Female Characters,,Deceased Characters,14,May-04,2004
39772,Amergin (Earth-616),\/Amergin_(Earth-616),,,,Grey Hair,Male Characters,,Deceased Characters,2,Nov-82,1982
509706,American Panther (Earth-616),\/American_Panther_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Sep-11,2011
349325,American Samurai (Earth-616),\/American_Samurai_(Earth-616),Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,3,Oct-97,1997
16780,Amie Zamborano (Earth-616),\/Amie_Zamborano_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,Oct-93,1993
15664,Amiko Kobayashi (Earth-616),\/Amiko_Kobayashi_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,39,May-84,1984
29668,Amina Synge (Earth-616),\/Amina_Synge_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2,Aug-06,2006
3826,Aminedi (Earth-616),\/Aminedi_(Earth-616),Secret Identity,Bad Characters,,Yellow Hair,Male Characters,,Deceased Characters,3,Aug-91,1991
34004,Amir (Earth-616),\/Amir_(Earth-616),,Good Characters,Blue Eyes,,Female Characters,,Deceased Characters,12,Sep-06,2006
250442,Amity Hunter (Earth-616),\/Amity_Hunter_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,8,Jul-09,2009
1063,Ammo (Earth-616),\/Ammo_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,Mar-88,1988
24655,Ammon Ra (Earth-616),\/Ammon_Ra_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,3,Oct-80,1980
506271,Amo (Earth-616),\/Amo_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,,2013
125986,Amodeus Q. Termineus (Earth-616),\/Amodeus_Q._Termineus_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,5,Jan-98,1998
